ID	Gene Symbol
merck2-NM_002393_at	MDM4
merck2-NM_002399_at	MEIS2
merck2-NM_002414_at	CD99
merck2-NM_002415_at	
merck2-NM_002427_at	MMP13
merck2-NM_002438_s_at	
merck2-NM_002445_at	MSR1
merck2-NM_002483_at	CEACAM6
merck2-NM_002490_at	NDUFA6
merck2-NM_002500_at	NEUROD1
merck2-NM_002518_at	NPAS2
merck2-NM_002535_at	OAS2
merck2-NM_002537_at	OAZ2
merck2-NM_002543_at	OLR1
merck2-NM_002546_at	TNFRSF11B
merck2-NM_002576_at	PAK1
merck2-NM_002589_at	PCDH7
merck2-NM_002591_at	PCK1
merck2-NM_002603_at	PDE7A
merck2-NM_002605_at	PDE8A
merck2-NM_002608_a_at	PDGFB
merck2-NM_002614_s_at	PDZK1 PDZK1P1
merck2-NM_002622_a_at	PFDN1
merck2-NM_002623_at	PFDN4
merck2-NM_002629_s_at	
merck2-NM_002650_s_at	PI4KA PI4KAP2
merck2-NM_002684_at	DTX2P1-UPK3BP1-PMS2P11
merck2-NM_002684_x_at	DTX2P1-UPK3BP1-PMS2P11
merck2-NM_002693_at	POLG
merck2-NM_002712_at	PPP1R7
merck2-NM_002716_at	PPP2R1B
merck2-NM_002745_at	MAPK1
merck2-NM_002753_at	MAPK10
merck2-NM_002759_at	EIF2AK2
merck2-NM_002759_x_at	EIF2AK2
merck2-NM_002761_at	PRM1
merck2-NM_002764_at	PRPS1
merck2-NM_002766_at	PRPSAP1
merck2-NM_002780_x_at	PSG4
merck2-NM_002781_at	PSG5
merck2-NM_002781_x_at	PSG5
merck2-NM_002782_at	PSG6
merck2-NM_002782_x_at	PSG6
merck2-NM_002783_at	PSG7
merck2-NM_002784_x_at	
merck2-NM_002787_at	PSMA2
merck2-NM_002806_at	PSMC6
merck2-NM_002806_x_at	PSMC6
merck2-NM_002807_at	PSMD1
merck2-NM_002811_at	PSMD7
merck2-NM_002818_x_at	PSME2
merck2-NM_002820_a_at	PTHLH
merck2-NM_002826_at	QSOX1
merck2-NM_002847_at	PTPRN2
merck2-NM_002861_at	PCYT2
merck2-NM_002867_at	RAB3B
merck2-NM_002870_at	RAB13
merck2-NM_002882_at	RANBP1
merck2-NM_002882_x_at	RANBP1
merck2-NM_002883_at	RANGAP1
merck2-NM_002888_at	RARRES1
merck2-NM_002894_at	RBBP8
merck2-NM_002901_at	RCN1
merck2-NM_002906_at	RDX
merck2-NM_002913_at	RFC1
merck2-NM_002917_at	RFNG
merck2-NM_002920.3_at	RFX4
merck2-NM_002932_at	
merck2-NM_002932_s_at	
merck2-NM_002940_at	ABCE1
merck2-NM_002945_at	RPA1
merck2-NM_002952_x_at	
merck2-NM_002963_at	
merck2-NM_002963_s_at	
merck2-NM_002969_at	
merck2-NM_002984_s_at	
merck2-NM_003002_at	SDHD
merck2-NM_003002_x_at	SDHD
merck2-NM_003013_at	SFRP2
merck2-NM_003017_at	SRSF3
merck2-NM_003038_at	SLC1A4
merck2-NM_003039_at	SLC2A5
merck2-NM_003040_at	SLC4A2
merck2-NM_003048.2_at	SLC9A2
merck2-NM_003082_at	SNAPC1
merck2-NM_003090_s_at	
merck2-NM_003096_at	SNRPG LOC100130932
merck2-NM_003097_at	
merck2-NM_003101_at	SOAT1
merck2-NM_003104_at	SORD
merck2-NM_003117_at	SPAM1
merck2-NM_003122_at	SPINK1
merck2-NM_003128_at	SPTBN1
merck2-NM_003159_at	CDKL5
merck2-NM_003167_at	SULT2A1
merck2-NM_003180_at	SYT5
merck2-NM_003180_x_at	SYT5
merck2-NM_003185_at	TAF4
merck2-NM_003202_at	TCF7
merck2-NM_003204_at	NFE2L1
merck2-NM_003221_at	TFAP2B
merck2-NM_003250_a_at	THRA
merck2-NM_003250_at	THRA
merck2-NM_003264_at	TLR2
merck2-NM_003270_at	TSPAN6
merck2-NM_003274_at	TRAPPC10
merck2-NM_003276_at	TMPO
merck2-NM_003277_at	CLDN5
merck2-NM_003281_at	TNNI1
merck2-NM_003290_at	TPM4
merck2-NM_003291_at	TPP2
merck2-NM_003295_x_at	TPT1
merck2-NM_003320.2_at	TUB
merck2-NM_003324_at	TULP3
merck2-NM_003327_at	TNFRSF4
merck2-NM_003359_at	UGDH
merck2-NM_003379_at	EZR
merck2-NM_003393_at	WNT8B
merck2-NM_003421_a_at	ZNF37A
merck2-NM_003423_at	ZNF43
merck2-NM_003438_at	ZNF137P
merck2-NM_003442.2_at	ZNF143
merck2-NM_003445_a_at	ZNF155
merck2-NM_003446_at	ZNF157
merck2-NM_003454_at	ZNF200
merck2-NM_003465_at	CHIT1
merck2-NM_003474_at	ADAM12
merck2-NM_003476_at	CSRP3
merck2-NM_003490_at	SYN3
merck2-NM_003519_x_at	HIST1H2BL
merck2-NM_003523_x_at	HIST1H2BE
merck2-NM_003525_at	HIST1H2BI
merck2-NM_003525_x_at	HIST1H2BI
merck2-NM_003554_s_at	
merck2-NM_003576.2_at	STK24
merck2-NM_003580_at	NSMAF
merck2-NM_003589_at	CUL4A
merck2-NM_003599_a_at	SUPT3H
merck2-NM_003612_at	SEMA7A
merck2-NM_003630_at	PEX3
merck2-NM_003634_at	NIPSNAP1
merck2-NM_003640_at	IKBKAP
merck2-NM_003660_at	PPFIA3
merck2-NM_003693_a_at	SCARF1
merck2-NM_003705_at	SLC25A12
merck2-NM_003714_at	STC2
merck2-NM_003716_at	CADPS
merck2-NM_003734_at	AOC3
merck2-NM_003742_at	ABCB11
merck2-NM_003744_at	NUMB
merck2-NM_003750_at	EIF3A
merck2-NM_003752_s_at	
merck2-NM_003756_at	EIF3H
merck2-NM_003762_at	VAMP4
merck2-NM_003766_at	
merck2-NM_003768_at	PEA15
merck2-NM_003772_at	JRKL
merck2-NM_003810_at	TNFSF10
merck2-NM_003811_at	TNFSF9
merck2-NM_003815_a_at	ADAM15
merck2-NM_003818_at	CDS2
merck2-NM_003819_at	PABPC4
merck2-NM_003821_at	RIPK2
merck2-NM_003831_at	RIOK3
merck2-NM_003848_at	SUCLG2
merck2-NM_003856_at	IL1RL1
merck2-NM_003864_at	SAP30
merck2-NM_003870_at	IQGAP1
merck2-NM_003894_at	PER2
merck2-NM_003913.2_at	PRPF4B
merck2-NM_003922_at	HERC1
merck2-NM_003927_at	MBD2
merck2-NM_003928_at	FAM127A
merck2-NM_003928_x_at	FAM127A
merck2-NM_003935_at	TOP3B
merck2-NM_003935_s_at	
merck2-NM_003937_at	KYNU
merck2-NM_003960_s_at	
merck2-NM_003969_at	UBE2M UBE2MP1
merck2-NM_003991_at	EDNRB
merck2-NM_004019_at	DMD
merck2-NM_004032_AS_at	DDO
merck2-NM_004052_at	BNIP3
merck2-NM_004054_at	C3AR1
merck2-NM_004070_at	CLCNKA
merck2-NM_004070_s_at	
merck2-NM_004097_at	EMX1
merck2-NM_004103-360.B_at	
merck2-NM_004120_at	GBP2
merck2-NM_004122_at	GHSR
merck2-NM_004132_at	HABP2
merck2-NM_004145_at	MYO9B
merck2-NM_004148_at	NINJ1
merck2-NM_004157_at	PRKAR2A
merck2-NM_004168_x_at	SDHA SDHAP1
merck2-NM_004170.2_at	SLC1A1
merck2-NM_004194_at	ADAM22
merck2-NM_004203_at	
merck2-NM_004203_s_at	
merck2-NM_004206_AS_at	SEC22C
merck2-NM_004216_at	DEDD
merck2-NM_004222_at	DNAJA2
merck2-NM_004249_at	RAB28
merck2-NM_004255_at	COX5A
merck2-NM_004256_at	SLC22A13
merck2-NM_004258_at	CD101
merck2-NM_004268_at	MED17
merck2-NM_004274_at	AKAP6
merck2-NM_004286_at	GTPBP1
merck2-NM_004288_at	CYTIP
merck2-NM_004291_at	CARTPT
merck2-NM_004294_at	MTRF1
merck2-NM_004295_at	TRAF4
merck2-NM_004300_at	ACP1
merck2-NM_004315_at	ASAH1
merck2-NM_004324_at	BAX
merck2-NM_004351_at	
merck2-NM_004356_at	CD81
merck2-NM_004363_at	CEACAM5
merck2-NM_004363_x_at	CEACAM5
merck2-NM_004374_at	COX6C
merck2-NM_004381_at	ATF6B
merck2-NM_004382_at	CRHR1
merck2-NM_004390_at	CTSH
merck2-NM_004395_at	DBN1
merck2-NM_004462_at	FDFT1
merck2-NM_004471_at	FOXG1
merck2-NM_004483_at	
merck2-NM_004483_x_at	
merck2-NM_004488_at	GP5
merck2-NM_004491_at	ARHGAP35
merck2-NM_004495_at	NRG1
merck2-NM_004504_at	AGFG1
merck2-NM_004507_at	HUS1
merck2-NM_004539_at	NARS
merck2-NM_004569_at	PIGH
merck2-NM_004574_a_at	
merck2-NM_004578_at	RAB4A
merck2-NM_004578_s_at	RAB4A
merck2-NM_004582_at	RABGGTB
merck2-NM_004583_at	RAB5C
merck2-NM_004592_at	SFSWAP
merck2-NM_004594_at	SLC9A5
merck2-NM_004597_a_at	SNRPD2
merck2-NM_004620_at	TRAF6
merck2-NM_004622_at	TSN
merck2-NM_004635_at	MAPKAPK3
merck2-NM_004638_x_at	PRRC2A
merck2-NM_004657_at	SDPR
merck2-NM_004666_at	VNN1
merck2-NM_004670_at	PAPSS2
merck2-NM_004671_at	PIAS2
merck2-NM_004678_s_at	
merck2-NM_004681_at	EIF1AY
merck2-NM_004682_a_at	PSIP1
merck2-NM_004707_at	ATG12
merck2-NM_004713_at	NEMF
merck2-NM_004713_x_at	NEMF
merck2-NM_004733_at	SLC33A1
merck2-NM_004746_at	DLGAP1
merck2-NM_004756_at	NUMBL
merck2-NM_004760_at	STK17A
merck2-NM_004772_at	C5orf13
merck2-NM_004773_at	ZNHIT3
merck2-NM_004776_at	B4GALT5
merck2-NM_004797_at	ADIPOQ
merck2-NM_004823_a_at	KCNK6
merck2-NM_004830_at	MED23
merck2-NM_004835_at	AGTR1
merck2-NM_004843_at	IL27RA
merck2-NM_004846_at	EIF4E2
merck2-NM_004862_at	LITAF
merck2-NM_004864_at	GDF15
merck2-NM_004867_at	ITM2A
merck2-NM_004874_at	BAG4
merck2-NM_004881_at	TP53I3
merck2-NM_004882_at	CIR1
merck2-NM_004886_at	APBA3
merck2-NM_004887_at	CXCL14
merck2-NM_004888_at	ATP6V1G1
merck2-NM_004893_at	H2AFY
merck2-NM_004895.2_at	NLRP3
merck2-NM_004905_at	PRDX6
merck2-NM_004907_at	
merck2-NM_004909_s_at	
merck2-NM_004917_at	KLK4
merck2-NM_004917_x_at	KLK4
merck2-NM_004929_at	CALB1
merck2-NM_004930_at	CAPZB
merck2-NM_004931_a_at	CD8B
merck2-NM_004968_at	ICA1
merck2-NM_004973_at	JARID2
merck2-NM_004982_at	KCNJ8
merck2-NM_004983_a_at	KCNJ9
merck2-NM_004994_at	MMP9
merck2-NM_004995_at	MMP14
merck2-NM_005000_x_at	NDUFA5
merck2-NM_005002_at	NDUFA9
merck2-NM_005003_at	NDUFAB1
merck2-NM_005014_at	OMD
merck2-NM_005016.2_at	PCBP2
merck2-NM_005017_at	PCYT1A
merck2-NM_005022_at	PFN1
merck2-NM_005035_at	POLRMT
merck2-NM_005054_s_at	
merck2-NM_005057_at	RBBP5
merck2-NM_005060_at	RORC
merck2-NM_005063_at	SCD
merck2-NM_005066_at	SFPQ
merck2-NM_005068_a_at	SIM1
merck2-NM_005075_at	SLCO1A2
merck2-NM_005079_at	TPD52
merck2-NM_005082_at	TRIM25
merck2-NM_005087_at	FXR1
merck2-NM_005089_at	ZRSR2
merck2-NM_005089_s_at	SRP19 ZRSR2
merck2-NM_005095_at	ZMYM4
merck2-NM_005099_at	ADAMTS4
merck2-NM_005099_x_at	ADAMTS4
merck2-NM_005121_at	MED13
merck2-NM_005124_at	NUP153
merck2-NM_005127_at	CLEC2B
merck2-NM_005144_at	HR
merck2-NM_005162_at	RNF185
merck2-NM_005187_at	CBFA2T3
merck2-NM_005196_at	CENPF
merck2-NM_005201_at	
merck2-NM_005216_at	DDOST
merck2-NM_005228_at	EGFR
merck2-NM_005264_at	GFRA1
merck2-NM_005270_at	GLI2
merck2-NM_005316_at	GTF2H1
merck2-NM_005327_at	HADH
merck2-NM_005332_a_at	HBZ
merck2-NM_005332_at	
merck2-NM_005360_at	MAF
merck2-NM_005373_at	MPL
merck2-NM_005374_at	MPP2
merck2-NM_005376_at	MYCL1
merck2-NM_005389_at	PCMT1
merck2-NM_005409_at	CXCL11
merck2-NM_005416_at	SPRR3
merck2-NM_005420_at	SULT1E1
merck2-NM_005420_x_at	SULT1E1
merck2-NM_005431_x_at	XRCC2
merck2-NM_005453_at	ZBTB22
merck2-NM_005454_at	CER1
merck2-NM_005456_s_at	
merck2-NM_005460_at	SNCAIP
merck2-NM_005465_at	AKT3
merck2-NM_005467_at	NAALAD2
merck2-NM_005489_at	SH2D3C
merck2-NM_005502_at	ABCA1
merck2-NM_005503_at	APBA2
merck2-NM_005517_at	HMGN2
merck2-NM_005529_at	
merck2-NM_005529_x_at	
merck2-NM_005548_at	KARS
merck2-NM_005550_at	KIFC3
merck2-NM_005554_at	KRT6A
merck2-NM_005555_at	KRT6B
merck2-NM_005570_at	LMAN1
merck2-NM_005585_at	SMAD6
merck2-NM_005602.3_at	CLDN11
merck2-NM_005613_at	RGS4
merck2-NM_005622_at	ACSM3
merck2-NM_005629_at	SLC6A8
merck2-NM_005629_x_at	SLC6A8
merck2-NM_005633_at	SOS1
merck2-NM_005635_x_at	SSX1
merck2-NM_005636_x_at	
merck2-NM_005637_x_at	SS18
merck2-NM_005647_at	TBL1X
merck2-NM_005672_at	PSCA
merck2-NM_005675_s_at	
merck2-NM_005691_at	ABCC9
merck2-NM_005703_at	HUWE1
merck2-NM_005705_a_at	TSPAN32
merck2-NM_005709_at	USH1C
merck2-NM_005728_at	
merck2-NM_005729_at	PPIF
merck2-NM_005744_at	ARIH1
merck2-NM_005747_s_at	CELA3A
merck2-NM_005751_at	AKAP9
merck2-NM_005755_at	EBI3
merck2-NM_005765_at	ATP6AP2
merck2-NM_005767_at	LPAR6
merck2-NM_005770_at	SERF2 SERF2-C15ORF63
merck2-NM_005770_x_at	SERF2
merck2-NM_005772_at	RCL1
merck2-NM_005782_at	THOC4
merck2-NM_005784_at	MLH3
merck2-NM_005786_at	TSHZ1
merck2-NM_005789_at	PSME3
merck2-NM_005801_at	EIF1
merck2-NM_005807_at	PRG4
merck2-NM_005811_at	GDF11
merck2-NM_005815_s_at	
merck2-NM_005816_a_at	CD96
merck2-NM_005822_at	RCAN2
merck2-NM_005826_at	HNRNPR
merck2-NM_005829_at	AP3S2 C15orf38-AP3S2
merck2-NM_005830_at	MRPS31
merck2-NM_005835_at	SLC17A2
merck2-NM_005858_at	AKAP8
merck2-NM_005878_at	
merck2-NM_005894_at	CD5L
merck2-NM_005898_at	CAPRIN1
merck2-NM_005914_at	MCM4
merck2-NM_005923_at	MAP3K5
merck2-NM_005933_at	MLL
merck2-NM_005936_a_at	MLLT4
merck2-NM_005953_x_at	MT2A
merck2-NM_005975_a_at	
merck2-NM_005975_at	
merck2-NM_005981_at	TSPAN31
merck2-NM_005983.2_at	SKP2
merck2-NM_005994.2_at	TBX2
merck2-NM_005997_at	VPS72
merck2-NM_006008_at	MERTK
merck2-NM_006009_at	TUBA1A
merck2-NM_006012_at	CLPP
merck2-NM_006016_at	CD164
merck2-NM_006018_s_at	
merck2-NM_006020_at	ALKBH1
merck2-NM_006033_a_at	LIPG
merck2-NM_006033_at	LIPG
merck2-NM_006048_at	UBE4B
merck2-NM_006059.2_at	LAMC3
merck2-NM_006061_at	CRISP3
merck2-NM_006072_at	CCL26
merck2-NM_006077_at	MICU1
merck2-NM_006086_at	TUBB3
merck2-NM_006086_x_at	TUBB3
merck2-NM_006098_at	GNB2L1
merck2-NM_006098_s_at	GNB2L1
merck2-NM_006106_at	YAP1
merck2-NM_006120_at	HLA-DMA
merck2-NM_006120_s_at	HLA-DMA
merck2-NM_006137_at	CD7
merck2-NM_006145_at	DNAJB1
merck2-NM_006156_at	NEDD8-MDP1 NEDD8
merck2-NM_006156_s_at	NEDD8-MDP1 NEDD8
merck2-NM_006158_at	NEFL
merck2-NM_006163_at	NFE2
merck2-NM_006164_at	NFE2L2
merck2-NM_006173_at	NPY6R
merck2-NM_006177_at	NRL
merck2-NM_006186_at	NR4A2
merck2-NM_006187_at	OAS3
merck2-NM_006248_x_at	
merck2-NM_006256_at	PKN2
merck2-NM_006267_at	RANBP2
merck2-NM_006288_at	THY1
merck2-NM_006290_at	TNFAIP3
merck2-NM_006301_at	MAP3K12
merck2-NM_006320_at	PGRMC2
merck2-NM_006325_at	
merck2-NM_006340_at	BAIAP2
merck2-NM_006357_s_at	UBE2E3
merck2-NM_006358_at	SLC25A17
merck2-NM_006366_at	CAP2
merck2-NM_006374_at	STK25
merck2-NM_006382_at	CDRT1
merck2-NM_006394_s_at	DKK3
merck2-NM_006407_at	ARL6IP5
merck2-NM_006408_at	AGR2
merck2-NM_006421_at	ARFGEF1
merck2-NM_006425_at	SLU7
merck2-NM_006426_at	DPYSL4
merck2-NM_006450_at	
merck2-NM_006469_at	IVNS1ABP
merck2-NM_006470_s_at	
merck2-NM_006481_at	HNF1B
merck2-NM_006485_at	FBLN1
merck2-NM_006487_at	
merck2-NM_006487_x_at	
merck2-NM_006488_at	KHK
merck2-NM_006491_at	NOVA1
merck2-NM_006496_at	GNAI3
merck2-NM_006500_at	MCAM
merck2-NM_006515_at	SETMAR
merck2-NM_006523_at	XPNPEP1
merck2-NM_006567_at	FARS2
merck2-NM_006594_at	AP4B1
merck2-NM_006613.2_at	GRAP
merck2-NM_006615_at	CAPN9
merck2-NM_006618_at	KDM5B
merck2-NM_006631_a_at	ZNF266
merck2-NM_006640_at	
merck2-NM_006649_s_at	
merck2-NM_006657_at	FTCD
merck2-NM_006668_at	CYP46A1
merck2-NM_006701_at	TXNL4A
merck2-NM_006710.2_at	COPS8
merck2-NM_006713_at	SUB1
merck2-NM_006734_at	HIVEP2
merck2-NM_006737_x_at	KIR3DL2
merck2-NM_006741_at	PPP1R1A
merck2-NM_006745.2_at	MSMO1
merck2-NM_006761_s_at	
merck2-NM_006762_at	LAPTM5
merck2-NM_006774_at	INMT
merck2-NM_006775_at	QKI
merck2-NM_006782_at	ZFPL1
merck2-NM_006786_at	UTS2
merck2-NM_006788_at	RALBP1
merck2-NM_006795_at	EHD1
merck2-NM_006811_at	SERINC3
merck2-NM_006821_s_at	
merck2-NM_006826_a_at	YWHAQ
merck2-NM_006852_at	TLK2
merck2-NM_006855_at	KDELR3
merck2-NM_006890_at	CEACAM7
merck2-NM_006900_x_at	
merck2-NM_006912_at	RIT1
merck2-NM_006919_at	SERPINB3
merck2-NM_006919_s_at	
merck2-NM_006932_a_at	SMTN
merck2-NM_006945_x_at	
merck2-NM_006947_at	SRP72
merck2-NM_006952_at	UPK1B
merck2-NM_006955_at	ZNF33B
merck2-NM_006955_x_at	ZNF33B
merck2-NM_006961_at	ZNF19
merck2-NM_006962_a_at	ZNF182
merck2-NM_006969_at	ZNF28
merck2-NM_006969_x_at	ZNF28
merck2-NM_006991_at	ZNF197
merck2-NM_007001_at	SLC35D2
merck2-NM_007009_at	ZPBP
merck2-NM_007016_at	DUS4L
merck2-NM_007017_at	SOX30
merck2-NM_007022_at	CYB561D2
merck2-NM_007033_at	
merck2-NM_007066_at	PKIG
merck2-NM_007071_at	HHLA3
merck2-NM_007071_x_at	HHLA3
merck2-NM_007107_at	SSR3
merck2-NM_007108_at	TCEB2
merck2-NM_007110_at	TEP1
merck2-NM_007115_at	TNFAIP6
merck2-NM_007118_at	TRIO
merck2-NM_007136_at	ZNF80
merck2-NM_007137_a_at	ZNF81
merck2-NM_007137_at	ZNF81
merck2-NM_007147_a_at	ZNF175
merck2-NM_007147_at	ZNF175
merck2-NM_007172_at	NUP50
merck2-NM_007175_at	ERLIN2
merck2-NM_007187_at	WBP4
merck2-NM_007189_at	
merck2-NM_007190_at	SEC23IP
merck2-NM_007198_at	PROSC
merck2-NM_007218_at	RNF139
merck2-NM_007221_at	PMF1
merck2-NM_007237_a_at	SP140
merck2-NM_007237_at	SP140
merck2-NM_007247_at	SYNRG
merck2-NM_007258_at	VPS45
merck2-NM_007258_s_at	
merck2-NM_007275_at	TUSC2
merck2-NM_007308_at	SNCA
merck2-NM_007319_at	PSEN1
merck2-NM_007320_at	RANBP3
merck2-NM_007323_at	ZFYVE9
merck2-NM_007331_at	WHSC1
merck2-NM_007332_at	TRPA1
merck2-NM_007333_at	KLRC3
merck2-NM_007351_at	MMRN1
merck2-NM_007354_at	C3orf27
merck2-NM_007359.2_at	CASC3
merck2-NM_007360_at	KLRK1 KLRC4-KLRK1
merck2-NM_007366.2_at	PLA2R1
merck2-NM_007366_a_at	PLA2R1
merck2-NM_007369_at	GPR161
merck2-NM_009586_at	
merck2-NM_009587_s_at	
merck2-NM_009589_at	ARSD
merck2-NM_012062_at	DNM1L
merck2-NM_012075_at	
merck2-NM_012091_at	ADAT1
merck2-NM_012105_at	BACE2
merck2-NM_012106_at	ARL2BP
merck2-NM_012121_a_at	CDC42EP4
merck2-NM_012122_at	
merck2-NM_012123_at	MTO1
merck2-NM_012125_at	CHRM5
merck2-NM_012151_s_at	
merck2-NM_012155_at	EML2
merck2-NM_012158_at	FBXL3
merck2-NM_012167_a_at	FBXO11
merck2-NM_012167_at	FBXO11
merck2-NM_012170_at	FBXO22
merck2-NM_012172_at	FBXO24
merck2-NM_012185_at	
merck2-NM_012196_s_at	
merck2-NM_012247_s_at	SEPHS1 SEPHS1P1
merck2-NM_012259_at	HEY2
merck2-NM_012262_at	HS2ST1
merck2-NM_012275_a_at	IL36RN
merck2-NM_012290.2_at	TLK1
merck2-NM_012307_at	EPB41L3
merck2-NM_012313_x_at	
merck2-NM_012314_x_at	
merck2-NM_012321_at	LSM4
merck2-NM_012326_at	MAPRE3
merck2-NM_012330_at	KAT6B
merck2-NM_012331_at	MSRA
merck2-NM_012333_at	MYCBP GJA9-MYCBP
merck2-NM_012334_at	MYO10
merck2-NM_012397_at	SERPINB13
merck2-NM_012400_at	PLA2G2D
merck2-NM_012411_a_at	PTPN22
merck2-NM_012411_at	
merck2-NM_012412_at	H2AFV
merck2-NM_012414_at	RAB3GAP2
merck2-NM_012420_at	IFIT5
merck2-NM_012430_at	SEC22A
merck2-NM_012434_at	SLC17A5
merck2-NM_012446_at	SSBP2
merck2-NM_012453_at	TBL2
merck2-NM_012454_at	TIAM2
merck2-NM_012466_at	TSPAN16
merck2-NM_012469_at	PRPF6
merck2-NM_013230_a_at	
merck2-NM_013233_at	STK39
merck2-NM_013239_at	PPP2R3B
merck2-NM_013240_a_at	N6AMT1
merck2-NM_013289_at	KIR3DL1
merck2-NM_013289_x_at	KIR3DL1
merck2-NM_013296_at	
merck2-NM_013303_at	
merck2-NM_013310_s_at	
merck2-NM_013311_at	PDX1
merck2-NM_013317_at	PDPN
merck2-NM_013329_at	GCFC1
merck2-NM_013338_at	ALG5
merck2-NM_013348_at	KCNJ14
merck2-NM_013357_at	PURG
merck2-NM_013361_at	ZNF223
merck2-NM_013362_at	ZNF225
merck2-NM_013372_at	GREM1
merck2-NM_013375_at	ABT1
merck2-NM_013384_at	CERS2
merck2-NM_013394_at	FGF1
merck2-NM_013395_at	
merck2-NM_013402_at	FADS1
merck2-NM_013431_at	KLRC4
merck2-NM_013431_x_at	KLRC4
merck2-NM_013942_a_at	PAX3
merck2-NM_013953_AS_at	PAX8
merck2-NM_013955_AS_at	NOX1
merck2-NM_013960_AS_at	NRG1
merck2-NM_014004_at	PCDHGA8
merck2-NM_014005_at	PCDHA9
merck2-NM_014015_at	
merck2-NM_014021_at	SSX2IP
merck2-NM_014043_at	CHMP2B
merck2-NM_014054_at	LSM14B
merck2-NM_014067_at	MACROD1
merck2-NM_014075_at	
merck2-NM_014077_at	FAM32A
merck2-NM_014080_at	DUOX2
merck2-NM_014092_s_at	
merck2-NM_014093_at	
merck2-NM_014106_at	ZNF770
merck2-NM_014107_at	
merck2-NM_014121_at	AHCYL1
merck2-NM_014125_at	POLQ
merck2-NM_014133_at	SORBS2
merck2-NM_014149_at	WDR91
merck2-NM_014150_at	ZCCHC4
merck2-NM_014154_at	ARMC8
merck2-NM_014156_at	DCAF13
merck2-NM_014158_at	C1GALT1C1
merck2-NM_014166_at	MED4
merck2-NM_014167_at	CCDC59
merck2-NM_014168_at	METTL5
merck2-NM_014171_at	CRIPT
merck2-NM_014182_at	ORMDL2
merck2-NM_014205_at	ZNHIT2
merck2-NM_014218_x_at	
merck2-NM_014219_x_at	
merck2-NM_014220_at	TM4SF1
merck2-NM_014224_s_at	
merck2-NM_014238_at	KSR1
merck2-NM_014245_at	RNF7
merck2-NM_014249_at	NR2E3
merck2-NM_014255_at	CNPY2
merck2-NM_014261_at	TICAM1
merck2-NM_014267_at	C11orf58
merck2-NM_014267_x_at	C11orf58
merck2-NM_014273_at	ADAMTS6
merck2-NM_014299_at	BRD4
merck2-NM_014313_at	TMEM50A
merck2-NM_014326_at	DAPK2
merck2-NM_014338_at	PISD
merck2-NM_014339_at	IL17RA
merck2-NM_014345_at	ZNF318
merck2-NM_014349_a_at	APOL3
merck2-NM_014360_at	NKX2-8
merck2-NM_014382_at	ATP2C1
merck2-NM_014389_at	PELP1
merck2-NM_014391_at	ANKRD1
merck2-NM_014394_at	GHITM
merck2-NM_014395_at	DAPP1
merck2-NM_014397_at	NEK6
merck2-NM_014402_at	UQCRQ
merck2-NM_014404_at	CACNG5
merck2-NM_014418_at	TCL6
merck2-NM_014435_at	NAAA
merck2-NM_014483_at	RBMS3
merck2-NM_014485_at	HPGDS
merck2-NM_014505.3_at	KCNMB4
merck2-NM_014509_s_at	
merck2-NM_014553_at	TFCP2L1
merck2-NM_014554_at	SENP1
merck2-NM_014566_s_at	
merck2-NM_014571_at	HEYL
merck2-NM_014582_at	OBP2A
merck2-NM_014582_s_at	
merck2-NM_014590_x_at	
merck2-NM_014604_at	TAX1BP3 P2RX5-TAX1BP3
merck2-NM_014630_at	ZNF592
merck2-NM_014637_at	MTFR1
merck2-NM_014641_at	MDC1
merck2-NM_014643_at	ZNF516
merck2-NM_014646_at	LPIN2
merck2-NM_014648_at	DZIP3
merck2-NM_014661_at	FAM53B
merck2-NM_014663_at	KDM4A
merck2-NM_014678_at	PPP6R2
merck2-NM_014687_at	KIAA0226
merck2-NM_014695_at	CCDC144A CCDC144B
merck2-NM_014705_at	DOCK4
merck2-NM_014719_a_at	FAM115A LOC100294033
merck2-NM_014729_at	TOX
merck2-NM_014734_at	KIAA0247
merck2-NM_014743_at	KIAA0232
merck2-NM_014748_at	SNX17
merck2-NM_014755_at	SERTAD2
merck2-NM_014757_at	MAML1
merck2-NM_014773_at	KIAA0141
merck2-NM_014777_at	URB2
merck2-NM_014781_at	RB1CC1
merck2-NM_014784-332.A_at	
merck2-NM_014787_at	DNAJC6
merck2-NM_014819_at	PJA2
merck2-NM_014823_at	
merck2-NM_014827_at	ZC3H11A
merck2-NM_014847_at	UBAP2L
merck2-NM_014864_at	FAM20B
merck2-NM_014868_at	RNF10
merck2-NM_014869_at	IQSEC1
merck2-NM_014885_at	ANAPC10
merck2-NM_014885_x_at	ANAPC10
merck2-NM_014886_at	NSA2
merck2-NM_014889_at	PITRM1
merck2-NM_014895_at	KIAA1009
merck2-NM_014896_at	KIAA0894
merck2-NM_014896_s_at	
merck2-NM_014898_at	ZFP30
merck2-NM_014904_at	RAB11FIP2
merck2-NM_014910_at	ZNF507
merck2-NM_014916_at	LMTK2
merck2-NM_014936_at	ENPP4
merck2-NM_014937_at	INPP5F
merck2-NM_014955_at	METTL13
merck2-NM_014956_at	CEP164
merck2-NM_014966_at	DHX30
merck2-NM_014976_at	PDCD11
merck2-NM_014981_at	MYH15
merck2-NM_014987_at	IGSF9B
merck2-NM_014994_at	MAPKBP1
merck2-NM_014999_at	RAB21
